marka,model,araba_yasi,kilometre,motor_gucu,fiyat
citroen,C3,3,32000,110,1075000
citroen,C3,4,58000,110,1078000
citroen,C3,6,38000,110,1075000
citroen,C3,3,44000,110,1035000
citroen,C3,4,74000,110,1030000
citroen,C3,6,54000,110,1035000
citroen,C3,3,36000,110,1068000
citroen,C3,4,60000,110,1062000
citroen,C3,6,46000,110,1058000
citroen,C3,3,41000,110,1045000
citroen,C3,4,71000,110,1038000
citroen,C3,6,49000,110,1042000
citroen,C3,3,39000,110,1058000
citroen,C3,4,63000,110,1063000
citroen,C3,6,43000,110,1062000
citroen,C3,3,46000,110,1028000
citroen,C3,4,76000,110,1025000
citroen,C3,6,56000,110,1028000
citroen,C3,3,30000,110,1080000
citroen,C3,4,55000,110,1082000
citroen,C3,6,35000,110,1080000
citroen,C3,3,43000,110,1038000
citroen,C3,4,73000,110,1032000
citroen,C3,6,53000,110,1038000
citroen,C3,3,37000,110,1065000
citroen,C3,4,61000,110,1060000
citroen,C3,6,47000,110,1055000
citroen,C3 Aircross,5,90000,110,880000
citroen,C3 Aircross,6,117000,110,880000
citroen,C3 Aircross,7,79200,110,880000
citroen,C3 Aircross,4,80000,110,900000
citroen,C3 Aircross,5,100000,110,860000
citroen,C3 Aircross,6,120000,110,850000
citroen,C3 Aircross,7,90000,110,840000
citroen,C3 Aircross,4,70000,110,920000
citroen,C3 Aircross,5,85000,110,890000
citroen,C3 Aircross,6,115000,110,870000
citroen,C3 Aircross,7,85000,110,860000
citroen,C3 Aircross,4,95000,110,865000
citroen,C3 Aircross,5,110000,110,840000
citroen,C3 Aircross,6,130000,110,830000
citroen,C3 Aircross,7,100000,110,820000
citroen,C3 Aircross,4,65000,110,930000
citroen,C3 Aircross,5,75000,110,910000
citroen,C3 Aircross,6,105000,110,890000
citroen,C3 Aircross,7,75000,110,895000
citroen,C3 Aircross,4,85000,110,885000
citroen,C3 Aircross,5,105000,110,850000
citroen,C3 Aircross,6,125000,110,840000
citroen,C3 Aircross,7,95000,110,830000
citroen,C3 Aircross,4,72000,110,915000
citroen,C3 Aircross,5,88000,110,885000
citroen,C3 Aircross,6,118000,110,865000
citroen,C3 Aircross,7,82000,110,870000
citroen,C3 Aircross,4,92000,110,875000
citroen,C3 Aircross,5,108000,110,845000
citroen,C3 Aircross,6,128000,110,835000
citroen,C3 Aircross,7,98000,110,825000
citroen,C3 Aircross,4,68000,110,925000
citroen,C3 Aircross,5,78000,110,905000
citroen,C3 Aircross,6,108000,110,885000
citroen,C3 Aircross,7,78000,110,890000
citroen,C3 Aircross,4,88000,110,880000
citroen,C3 Aircross,5,102000,110,855000
citroen,C3 Aircross,6,122000,110,845000
citroen,C3 Aircross,7,92000,110,835000
citroen,C3 Aircross,4,75000,110,908000
citroen,C3 Aircross,5,92000,110,880000
citroen,C3 Aircross,6,112000,110,875000
citroen,C3 Aircross,7,88000,110,855000
citroen,C3 Aircross,4,82000,110,895000
citroen,C3 Aircross,5,112000,110,838000
citroen,C3 Aircross,6,132000,110,828000
citroen,C3 Aircross,7,102000,110,818000
citroen,C4,1,10000,110,1150000
citroen,C4,1,13000,110,1150000
citroen,C4,3,8800,110,1150000
citroen,C4,2,15000,110,1130000
citroen,C4,2,18000,110,1120000
citroen,C4,4,12000,110,1140000
citroen,C4,1,12000,110,1145000
citroen,C4,1,15000,110,1140000
citroen,C4,3,10000,110,1145000
citroen,C4,2,17000,110,1125000
citroen,C4,2,20000,110,1115000
citroen,C4,4,14000,110,1135000
citroen,C4,1,11000,110,1148000
citroen,C4,1,14000,110,1142000
citroen,C4,3,9500,110,1148000
citroen,C4,2,16000,110,1128000
citroen,C4,2,19000,110,1118000
citroen,C4,4,13000,110,1138000
citroen,C4,1,13000,110,1140000
citroen,C4,1,16000,110,1135000
citroen,C4,3,11000,110,1140000
citroen,C4,2,18000,110,1120000
citroen,C4,2,21000,110,1110000
citroen,C4,4,15000,110,1130000
citroen,C4,1,10500,110,1147000
citroen,C4,1,13500,110,1140000
citroen,C4,3,9000,110,1147000
citroen,C4,2,15500,110,1127000
citroen,C4,2,18500,110,1117000
citroen,C4,4,12500,110,1137000
citroen,C4,1,11800,110,1144000
citroen,C4,1,14800,110,1138000
citroen,C4,3,10800,110,1142000
citroen,C4,2,17800,110,1122000
citroen,C4,2,20800,110,1112000
citroen,C4,4,14800,110,1132000
citroen,C4,1,11300,110,1146000
citroen,C4,1,14300,110,1136000
citroen,C4,3,10300,110,1144000
citroen,C4,2,17300,110,1124000
citroen,C4,2,20300,110,1114000
citroen,C4,4,14300,110,1134000
citroen,C4,1,12500,110,1141000
citroen,C4,1,15500,110,1137000
citroen,C4,3,11500,110,1138000
citroen,C4,2,18500,110,1118000
citroen,C4,2,21500,110,1108000
citroen,C4,4,15500,110,1128000
citroen,C-Elysee,6,110000,110,810000
citroen,C-Elysee,7,130000,110,770000
citroen,C-Elysee,7,136400,110,778000
citroen,C-Elysee,9,226100,110,695800
citroen,C-Elysee,10,106600,110,810000
citroen,C-Elysee,6,120000,110,790000
citroen,C-Elysee,7,140000,110,750000
citroen,C-Elysee,8,145000,110,740000
citroen,C-Elysee,10,230000,110,680000
citroen,C-Elysee,11,110000,110,790000
citroen,C-Elysee,6,105000,110,820000
citroen,C-Elysee,7,125000,110,780000
citroen,C-Elysee,8,130000,110,775000
citroen,C-Elysee,10,220000,110,700000
citroen,C-Elysee,11,100000,110,820000
citroen,C-Elysee,6,115000,110,800000
citroen,C-Elysee,7,135000,110,760000
citroen,C-Elysee,8,155000,110,730000
citroen,C-Elysee,10,240000,110,670000
citroen,C-Elysee,11,120000,110,770000
citroen,C-Elysee,6,100000,110,830000
citroen,C-Elysee,7,120000,110,795000
citroen,C-Elysee,8,142000,110,748000
citroen,C-Elysee,10,235000,110,688000
citroen,C-Elysee,11,115000,110,780000
citroen,C-Elysee,6,125000,110,785000
citroen,C-Elysee,7,145000,110,745000
citroen,C-Elysee,8,160000,110,725000
citroen,C-Elysee,10,250000,110,660000
citroen,C-Elysee,11,125000,110,760000
citroen,C-Elysee,6,108000,110,812000
citroen,C-Elysee,7,128000,110,772000
citroen,C-Elysee,8,138000,110,760000
citroen,C-Elysee,10,228000,110,698000
citroen,C-Elysee,11,108000,110,798000
citroen,C-Elysee,6,118000,110,792000
citroen,C-Elysee,7,138000,110,752000
citroen,C-Elysee,8,158000,110,732000
citroen,C-Elysee,10,248000,110,672000
citroen,C-Elysee,11,118000,110,772000
citroen,C-Elysee,6,102000,110,828000
citroen,C-Elysee,7,122000,110,788000
citroen,C-Elysee,8,134000,110,770000
citroen,C-Elysee,10,222000,110,692000
citroen,C-Elysee,11,102000,110,818000
citroen,C-Elysee,6,112000,110,808000
citroen,C-Elysee,7,132000,110,768000
citroen,C-Elysee,8,152000,110,738000
citroen,C-Elysee,10,242000,110,678000
citroen,C-Elysee,11,122000,110,768000
dacia,Duster,1,10000,110,1050000
dacia,Duster,1,14000,110,1050000
dacia,Duster,3,60000,110,960000
dacia,Duster,4,75000,110,890000
dacia,Duster,5,66500,110,856800
dacia,Duster,6,57600,110,960000
dacia,Duster,7,66500,110,853800
dacia,Duster,7,131250,110,890000
dacia,Duster,1,12000,110,1040000
dacia,Duster,2,20000,110,1000000
dacia,Duster,4,65000,110,920000
dacia,Duster,5,70000,110,840000
dacia,Duster,6,60000,110,940000
dacia,Duster,8,70000,110,830000
dacia,Duster,8,140000,110,870000
dacia,Duster,1,11000,110,1045000
dacia,Duster,2,18000,110,1010000
dacia,Duster,4,72000,110,900000
dacia,Duster,5,63000,110,870000
dacia,Duster,6,55000,110,970000
dacia,Duster,8,63000,110,870000
dacia,Duster,8,135000,110,880000
dacia,Duster,1,13000,110,1035000
dacia,Duster,2,22000,110,990000
dacia,Duster,4,78000,110,880000
dacia,Duster,5,75000,110,830000
dacia,Duster,6,65000,110,930000
dacia,Duster,8,75000,110,820000
dacia,Duster,8,150000,110,860000
dacia,Duster,1,10500,110,1048000
dacia,Duster,2,16000,110,1020000
dacia,Duster,4,68000,110,910000
dacia,Duster,5,68000,110,860000
dacia,Duster,6,59000,110,950000
dacia,Duster,8,68000,110,850000
dacia,Duster,8,138000,110,875000
dacia,Duster,1,13500,110,1030000
dacia,Duster,2,24000,110,980000
dacia,Duster,4,80000,110,870000
dacia,Duster,5,78000,110,825000
dacia,Duster,6,68000,110,920000
dacia,Duster,8,78000,110,815000
dacia,Duster,8,155000,110,855000
dacia,Duster,1,11500,110,1043000
dacia,Duster,2,21000,110,995000
dacia,Duster,4,70000,110,895000
dacia,Duster,5,65000,110,875000
dacia,Duster,6,56000,110,965000
dacia,Duster,8,65000,110,865000
dacia,Duster,8,133000,110,885000
dacia,Sandero,1,16000,115,1040000
dacia,Sandero,1,11200,115,1040000
dacia,Sandero,2,28000,115,1010000
dacia,Sandero,2,35000,115,1000000
dacia,Sandero,3,55000,115,980000
dacia,Sandero,3,49000,115,1000000
dacia,Sandero,4,22400,115,1010000
dacia,Sandero,4,31500,115,1000000
dacia,Sandero,5,48125,115,980000
dacia,Sandero,6,120000,110,760000
dacia,Sandero,7,140000,110,690000
dacia,Sandero,8,160000,110,660000
dacia,Sandero,8,134400,110,690000
dacia,Sandero,9,180000,110,620000
dacia,Sandero,9,100800,110,760000
dacia,Sandero,10,134400,110,690000
dacia,Sandero,10,307800,110,620000
dacia,Sandero,11,176000,110,660000
dacia,Sandero,11,216000,110,620000
dacia,Sandero,1,15000,115,1035000
dacia,Sandero,1,12000,115,1038000
dacia,Sandero,2,30000,115,1005000
dacia,Sandero,2,32000,115,1010000
dacia,Sandero,3,58000,115,970000
dacia,Sandero,3,50000,115,995000
dacia,Sandero,4,25000,115,1000000
dacia,Sandero,4,35000,115,990000
dacia,Sandero,5,50000,115,975000
dacia,Sandero,6,125000,110,750000
dacia,Sandero,7,145000,110,680000
dacia,Sandero,8,165000,110,650000
dacia,Sandero,8,140000,110,680000
dacia,Sandero,9,185000,110,610000
dacia,Sandero,9,110000,110,750000
dacia,Sandero,10,140000,110,680000
dacia,Sandero,10,310000,110,610000
dacia,Sandero,11,180000,110,650000
dacia,Sandero,11,220000,110,610000
dacia,Sandero,1,17000,115,1030000
dacia,Sandero,1,10500,115,1045000
dacia,Sandero,2,32000,115,1000000
dacia,Sandero,2,38000,115,990000
dacia,Sandero,3,52000,115,985000
dacia,Sandero,3,45000,115,1005000
dacia,Sandero,4,20000,115,1020000
dacia,Sandero,4,30000,115,1010000
dacia,Sandero,5,45000,115,990000
dacia,Sandero,6,115000,110,770000
dacia,Sandero,7,135000,110,700000
dacia,Sandero,8,155000,110,670000
dacia,Sandero,8,130000,110,700000
dacia,Sandero,9,175000,110,630000
dacia,Sandero,9,105000,110,770000
dacia,Sandero,10,130000,110,700000
dacia,Sandero,10,300000,110,630000
dacia,Sandero,11,170000,110,670000
dacia,Sandero,11,210000,110,630000
dacia,Sandero,1,16500,115,1033000
dacia,Sandero,1,11500,115,1042000
dacia,Sandero,2,29000,115,1007000
dacia,Sandero,2,34000,115,1002000
dacia,Sandero,3,56000,115,978000
dacia,Sandero,3,48000,115,1002000
dacia,Sandero,4,23000,115,1008000
dacia,Sandero,4,32000,115,998000
dacia,Sandero,5,49000,115,978000
dacia,Sandero,6,122000,110,757000
dacia,Sandero,7,142000,110,687000
dacia,Sandero,8,162000,110,657000
dacia,Sandero,8,136000,110,687000
dacia,Sandero,9,182000,110,617000
dacia,Sandero,9,102000,110,757000
dacia,Sandero,10,136000,110,687000
dacia,Sandero,10,309000,110,617000
dacia,Sandero,11,178000,110,657000
dacia,Sandero,11,218000,110,617000
dodge,Avenger,17,329100,102,303000
dodge,Avenger,18,283127,102,303000
dodge,Avenger,19,368592,102,303000
dodge,Avenger,16,310000,102,310000
dodge,Avenger,17,270000,102,305000
dodge,Avenger,20,380000,102,300000
dodge,Avenger,17,335000,102,300000
dodge,Avenger,18,290000,102,305000
dodge,Avenger,19,375000,102,300000
dodge,Avenger,16,305000,102,315000
dodge,Avenger,17,260000,102,310000
dodge,Avenger,20,390000,102,295000
dodge,Avenger,17,320000,102,307000
dodge,Avenger,18,275000,102,308000
dodge,Avenger,19,365000,102,305000
dodge,Avenger,16,315000,102,308000
dodge,Avenger,17,280000,102,302000
dodge,Avenger,20,372000,102,302000
dodge,Avenger,17,332000,102,301000
dodge,Avenger,18,286000,102,304000
dodge,Avenger,19,370000,102,301000
dodge,Avenger,16,300000,102,318000
dodge,Avenger,17,265000,102,307000
dodge,Avenger,20,395000,102,290000
dodge,Avenger,17,325000,102,305000
dodge,Avenger,18,278000,102,307000
dodge,Avenger,19,360000,102,308000
dodge,Avenger,16,320000,102,305000
dodge,Avenger,17,285000,102,300000
dodge,Avenger,20,378000,102,300000
dodge,Avenger,17,338000,102,298000
dodge,Avenger,18,292000,102,302000
dodge,Avenger,19,378000,102,298000
dodge,Avenger,16,308000,102,312000
dodge,Avenger,17,272000,102,303000
dodge,Avenger,20,388000,102,297000
dodge,Avenger,17,322000,102,306000
dodge,Avenger,18,281000,102,306000
dodge,Avenger,19,367000,102,304000
dodge,Avenger,16,318000,102,306000
dodge,Avenger,17,278000,102,302000
dodge,Avenger,20,375000,102,301000
dodge,Avenger,17,334000,102,300000
dodge,Avenger,18,288000,102,303000
dodge,Avenger,19,372000,102,300000
dodge,Avenger,16,302000,102,317000
dodge,Avenger,17,268000,102,306000
dodge,Avenger,20,392000,102,293000
dodge,Caliber,7,100100,68,317000
dodge,Caliber,8,154154,68,274300
dodge,Caliber,9,130340,68,317000
dodge,Caliber,14,151500,68,243000
dodge,Caliber,14,138600,68,223000
dodge,Caliber,15,197118,68,213300
dodge,Caliber,15,100065,68,223000
dodge,Caliber,16,265125,68,243000
dodge,Caliber,17,173460,68,223000
dodge,Caliber,7,110000,68,300000
dodge,Caliber,8,160000,68,260000
dodge,Caliber,9,140000,68,305000
dodge,Caliber,14,160000,68,230000
dodge,Caliber,14,145000,68,210000
dodge,Caliber,15,200000,68,205000
dodge,Caliber,15,110000,68,215000
dodge,Caliber,16,270000,68,235000
dodge,Caliber,17,180000,68,215000
dodge,Caliber,7,95000,68,325000
dodge,Caliber,8,150000,68,280000
dodge,Caliber,9,125000,68,320000
dodge,Caliber,14,145000,68,250000
dodge,Caliber,14,130000,68,230000
dodge,Caliber,15,190000,68,220000
dodge,Caliber,15,95000,68,230000
dodge,Caliber,16,260000,68,250000
dodge,Caliber,17,170000,68,230000
dodge,Caliber,7,105000,68,310000
dodge,Caliber,8,155000,68,270000
dodge,Caliber,9,135000,68,315000
dodge,Caliber,14,155000,68,240000
dodge,Caliber,14,140000,68,225000
dodge,Caliber,15,195000,68,215000
dodge,Caliber,15,105000,68,225000
dodge,Caliber,16,268000,68,240000
dodge,Caliber,17,175000,68,225000
dodge,Caliber,7,102000,68,315000
dodge,Caliber,8,152000,68,276000
dodge,Caliber,9,132000,68,318000
dodge,Caliber,14,153000,68,241000
dodge,Caliber,14,139000,68,224000
dodge,Caliber,15,198000,68,214000
dodge,Caliber,15,101000,68,224000
dodge,Caliber,16,266000,68,242000
dodge,Caliber,17,174000,68,224000
dodge,Caliber,7,98000,68,320000
dodge,Caliber,8,158000,68,265000
dodge,Caliber,9,128000,68,322000
dodge,Caliber,14,148000,68,248000
dodge,Caliber,14,135000,68,228000
dodge,Caliber,15,192000,68,218000
dodge,Caliber,15,98000,68,228000
dodge,Caliber,16,262000,68,248000
dodge,Caliber,17,178000,68,228000
dodge,Charger,4,56500,88,535000
dodge,Charger,6,53675,88,535000
dodge,Charger,7,5000,88,535000
dodge,Charger,5,60000,88,520000
dodge,Charger,7,55000,88,515000
dodge,Charger,8,100000,88,480000
dodge,Charger,4,50000,88,540000
dodge,Charger,6,45000,88,545000
dodge,Charger,8,60000,88,500000
dodge,Charger,5,65000,88,510000
dodge,Charger,7,60000,88,505000
dodge,Charger,8,95000,88,485000
dodge,Charger,4,62000,88,530000
dodge,Charger,6,58000,88,528000
dodge,Charger,8,110000,88,470000
dodge,Charger,5,55000,88,530000
dodge,Charger,7,50000,88,525000
dodge,Charger,8,85000,88,495000
dodge,Charger,4,58000,88,533000
dodge,Charger,6,54000,88,533000
dodge,Charger,8,105000,88,475000
dodge,Charger,5,68000,88,508000
dodge,Charger,7,63000,88,502000
dodge,Charger,8,115000,88,465000
dodge,Charger,4,53000,88,538000
dodge,Charger,6,50000,88,540000
dodge,Charger,8,90000,88,490000
dodge,Charger,5,52000,88,535000
dodge,Charger,7,48000,88,528000
dodge,Charger,8,75000,88,505000
dodge,Charger,4,60000,88,535000
dodge,Charger,6,56000,88,530000
dodge,Charger,8,108000,88,472000
dodge,Charger,5,63000,88,515000
dodge,Charger,7,58000,88,510000
dodge,Charger,8,112000,88,468000
dodge,Charger,4,55000,88,537000
dodge,Charger,6,51000,88,537000
dodge,Charger,8,98000,88,482000
dodge,Charger,5,57000,88,525000
dodge,Charger,7,52000,88,520000
dodge,Charger,8,80000,88,500000
dodge,Neon,21,311148,102,287400
dodge,Neon,24,424100,68,152000
dodge,Neon,24,249300,102,314000
dodge,Neon,25,279607,102,314000
dodge,Neon,25,530125,68,152000
dodge,Neon,28,538408,68,152000
dodge,Neon,20,300000,102,295000
dodge,Neon,23,400000,68,160000
dodge,Neon,23,230000,102,320000
dodge,Neon,24,250000,102,310000
dodge,Neon,26,550000,68,140000
dodge,Neon,27,510000,68,160000
dodge,Neon,20,320000,102,280000
dodge,Neon,23,450000,68,145000
dodge,Neon,23,260000,102,305000
dodge,Neon,24,280000,102,300000
dodge,Neon,26,500000,68,160000
dodge,Neon,27,550000,68,140000
dodge,Neon,20,305000,102,290000
dodge,Neon,23,430000,68,150000
dodge,Neon,23,240000,102,315000
dodge,Neon,24,260000,102,305000
dodge,Neon,26,520000,68,155000
dodge,Neon,27,525000,68,150000
dodge,Neon,20,315000,102,285000
dodge,Neon,23,410000,68,155000
dodge,Neon,23,255000,102,310000
dodge,Neon,24,270000,102,300000
dodge,Neon,26,535000,68,148000
dodge,Neon,27,545000,68,142000
dodge,Neon,20,310000,102,288000
dodge,Neon,23,420000,68,153000
dodge,Neon,23,245000,102,312000
dodge,Neon,24,265000,102,308000
dodge,Neon,26,528000,68,152000
dodge,Neon,27,532000,68,148000
dodge,Neon,20,325000,102,278000
dodge,Neon,23,460000,68,140000
dodge,Neon,23,265000,102,300000
dodge,Neon,24,285000,102,298000
dodge,Neon,26,490000,68,165000
dodge,Neon,27,560000,68,135000
dodge,Neon,20,295000,102,298000
dodge,Neon,23,390000,68,165000
dodge,Neon,23,225000,102,325000
dodge,Neon,24,245000,102,315000
dodge,Neon,26,560000,68,135000
dodge,Neon,27,500000,68,165000
dodge,Nitro,15,160300,145,698000
dodge,Nitro,16,221214,145,698000
dodge,Nitro,18,121828,145,698000
dodge,Nitro,14,150000,145,710000
dodge,Nitro,17,210000,145,700000
dodge,Nitro,19,130000,145,680000
dodge,Nitro,14,170000,145,690000
dodge,Nitro,17,230000,145,675000
dodge,Nitro,19,110000,145,710000
dodge,Nitro,14,165000,145,695000
dodge,Nitro,17,225000,145,685000
dodge,Nitro,19,125000,145,690000
dodge,Nitro,14,155000,145,705000
dodge,Nitro,17,215000,145,695000
dodge,Nitro,19,135000,145,675000
dodge,Nitro,14,175000,145,685000
dodge,Nitro,17,235000,145,670000
dodge,Nitro,19,115000,145,705000
dodge,Nitro,14,162000,145,698000
dodge,Nitro,17,222000,145,688000
dodge,Nitro,19,122000,145,693000
dodge,Nitro,14,158000,145,702000
dodge,Nitro,17,218000,145,692000
dodge,Nitro,19,138000,145,672000
dodge,Nitro,14,172000,145,688000
dodge,Nitro,17,232000,145,673000
dodge,Nitro,19,118000,145,702000
dodge,Nitro,14,168000,145,692000
dodge,Nitro,17,228000,145,682000
dodge,Nitro,19,128000,145,688000
dodge,Nitro,14,152000,145,708000
dodge,Nitro,17,212000,145,698000
dodge,Nitro,19,140000,145,670000
dodge,Nitro,14,178000,145,682000
dodge,Nitro,17,238000,145,667000
dodge,Nitro,19,108000,145,712000
dodge,Nitro,14,160300,145,698000
dodge,Nitro,16,221214,145,698000
dodge,Nitro,18,121828,145,698000
dodge,Viper,18,349900,68,150000
dodge,Viper,19,248429,68,150000
dodge,Viper,20,426878,68,150000
dodge,Viper,17,330000,68,160000
dodge,Viper,18,255000,68,155000
dodge,Viper,21,440000,68,140000
dodge,Viper,19,360000,68,150000
dodge,Viper,20,260000,68,145000
dodge,Viper,21,400000,68,155000
dodge,Viper,17,350000,68,145000
dodge,Viper,18,240000,68,160000
dodge,Viper,21,460000,68,130000
dodge,Viper,19,340000,68,165000
dodge,Viper,20,280000,68,135000
dodge,Viper,21,410000,68,150000
dodge,Viper,17,335000,68,155000
dodge,Viper,18,250000,68,158000
dodge,Viper,21,430000,68,145000
dodge,Viper,19,350000,68,155000
dodge,Viper,20,270000,68,140000
dodge,Viper,21,390000,68,160000
dodge,Viper,17,345000,68,148000
dodge,Viper,18,245000,68,157000
dodge,Viper,21,450000,68,135000
dodge,Viper,19,365000,68,145000
dodge,Viper,20,265000,68,142000
dodge,Viper,21,420000,68,148000
dodge,Viper,17,325000,68,165000
dodge,Viper,18,258000,68,152000
dodge,Viper,21,445000,68,138000
dodge,Viper,19,355000,68,152000
dodge,Viper,20,275000,68,138000
dodge,Viper,21,405000,68,152000
dodge,Viper,17,338000,68,152000
dodge,Viper,18,252000,68,156000
dodge,Viper,21,438000,68,142000
dodge,Viper,19,345000,68,160000
dodge,Viper,20,278000,68,137000
dodge,Viper,21,415000,68,147000
dodge,Viper,17,328000,68,162000
dodge,Viper,18,262000,68,150000
dodge,Viper,21,452000,68,134000
fiat,Egea,1,9000,95,980000
fiat,Egea,1,12000,100,990000
fiat,Egea,1,10800,100,990000
fiat,Egea,2,30000,100,950000
fiat,Egea,3,45000,95,840000
fiat,Egea,3,21000,100,950000
fiat,Egea,3,5000,100,990000
fiat,Egea,4,68000,95,810000
fiat,Egea,4,5000,95,980000
fiat,Egea,4,31500,95,840000
fiat,Egea,5,85000,95,780000
fiat,Egea,6,110000,95,710000
fiat,Egea,7,130000,95,670000
fiat,Egea,7,140400,95,670000
fiat,Egea,8,150000,95,620000
fiat,Egea,8,122400,95,693200
fiat,Egea,8,5000,100,862300
fiat,Egea,9,5000,95,759800
fiat,Egea,9,133000,95,670000
fiat,Egea,9,258000,95,620000
fiat,Egea,1,10000,95,970000
fiat,Egea,1,11000,100,985000
fiat,Egea,1,12000,100,980000
fiat,Egea,2,35000,100,930000
fiat,Egea,3,50000,95,820000
fiat,Egea,3,25000,100,930000
fiat,Egea,3,15000,100,970000
fiat,Egea,4,70000,95,800000
fiat,Egea,4,10000,95,960000
fiat,Egea,4,35000,95,830000
fiat,Egea,5,90000,95,760000
fiat,Egea,6,115000,95,700000
fiat,Egea,7,135000,95,660000
fiat,Egea,7,145000,95,660000
fiat,Egea,8,155000,95,610000
fiat,Egea,8,125000,95,680000
fiat,Egea,8,10000,100,850000
fiat,Egea,9,15000,95,740000
fiat,Egea,9,140000,95,660000
fiat,Egea,9,260000,95,615000
fiat,Egea,1,11000,95,965000
fiat,Egea,1,13000,100,975000
fiat,Egea,1,13000,100,975000
fiat,Egea,2,28000,100,940000
fiat,Egea,3,42000,95,850000
fiat,Egea,3,18000,100,960000
fiat,Egea,3,8000,100,985000
fiat,Egea,4,65000,95,820000
fiat,Egea,4,8000,95,970000
fiat,Egea,4,28000,95,850000
fiat,Egea,5,80000,95,790000
fiat,Egea,6,105000,95,720000
fiat,Egea,7,125000,95,680000
fiat,Egea,7,135000,95,680000
fiat,Egea,8,145000,95,630000
fiat,Egea,8,118000,95,700000
fiat,Egea,8,12000,100,840000
fiat,Egea,9,10000,95,750000
